,user_input,retrieved_contexts,reference_contexts,response,reference,answer_correctness,answer_relevancy,faithfulness,context_precision,context_recall
147,What is the first step in the SABRE method?,"['Results and Discussion\nThe SABRE method starts by dissolving an agent (substrate) in a solvent that contains a metal- based polarization transfer catalyst and then exposing it to $p\\mathrm{- H}_2$ for a few seconds in low magnetic field', 'dilution, may be considered an important first step toward SABRE- hyperpolarized in vivo MRI.', 'For the first method with field variation, we were inspired by the conventional SABRE method (""shake, rattle, roll"") (Fig4)']","['The text describes the Signal Amplification By Reversible Exchange (SABRE) method, detailing the steps involved in the catalytic transfer of magnetization into a substrate through the formation of a J-coupled network within the associated catalyst. The first step involves the conversion of a stable 16 electron precursor into an intermediate, followed by hydrogen addition and subsequent hydrogenation of the COD ligand to form the SABRE catalyst.']","Based on the provided information, the first step in the SABRE method involves:  
**Dissolving an agent (substrate) in a solvent containing a metal-based polarization transfer catalyst**.  

This initial preparation step precedes exposure to *para*-hydrogen (*p*-H₂) in a low magnetic field environment. The context explicitly states this sequence in the description of the conventional SABRE method.",The first step in the SABRE method involves the conversion of a stable 16 electron precursor such as [IrCl(COD)(IMes)] into an intermediate [Ir(COD)(IMes)(sub)]Cl.,0.17634173950930143,1.0,1.0,0.0,0.0
148,Why did the addition of ascorbate to the aqueous base increase the polarization level during hydrolysis?,"['The addition of ascorbate, a scavenger of paramagnetic impurities, considerably improved the maintenance of hyperpolarization during the hydrolysis step, and decreased the relaxation rate of the hyperpolarized signal', '1 and 3) was $9.45\\pm 0.5\\%$ (signal enhancement $7780\\pm 400$ times)This result indicates that ascorbate significantly limits polarization loss during hydrolysis.', 'c) Hydrolysis: a base solution $(260\\mu \\mathrm{l}$ of $\\mathrm{NaOH0.1M}$ and Sodium Ascorbate $50\\mathrm{mM}$ ), pressurized using argon (2bar) and heated at $\\sim 353\\mathrm{K}$ , was injected into the organic solution to hydrolyze the hyperpolarized']","[""We surmise that the difference in the polarization of the ester and the aqueous pyruvate solution, can be is attributed to the paramagnetic impurities derived from catalyst degradation. This hypothesis lead us to add a radical scavenger (ascorbate  $50~\\mathrm{mM}$  which has already been used in d- DNP experiments [35], to the aqueous base. When hydrolysis was carried out using this solution, the observed polarization level increased to  $5.16\\pm 0.18\\%$  observed S.E.  $4250\\pm 150$  and the relaxation time constant at earth's field increased also  $(54.4\\pm 4.4\\mathrm{s})$  .The nascent  $^{13}\\mathrm{C}$  polarization  $(^{13}\\mathrm{C}\\mathrm{Pol}(\\mathrm{t}_0)$  see Figs. 1 and 3) was  $9.45\\pm 0.5\\%$  (signal enhancement  $7780\\pm 400$  times). This result indicates that ascorbate significantly limits polarization loss during hydrolysis.""]","Based on the provided context:  

The addition of ascorbate (sodium ascorbate, 50 mM) to the aqueous base during hydrolysis increased polarization retention because ascorbate acts as a **scavenger of paramagnetic impurities**. Specifically:  

1. **Paramagnetic impurity mitigation**:  
   Paramagnetic species (e.g., dissolved O₂, metal ions) accelerate relaxation and cause polarization loss. Ascorbate chemically reduces or quenches these impurities.  

2. **Experimental outcome**:  
   - Polarization retention improved to **9.45 ± 0.5%** (signal enhancement **7780 ± 400 times**).  
   - The relaxation rate of the hyperpolarized signal decreased significantly.  

3. **Synergistic conditions**:  
   Ascorbate was used alongside argon pressurization (2 bar) and heating (353 K), collectively minimizing exposure to paramagnetic sources during hydrolysis.  

Thus, ascorbate preserved hyperpolarization by suppressing paramagnetic relaxation pathways.","The addition of ascorbate increased the polarization level because it acted as a radical scavenger, limiting polarization loss by neutralizing paramagnetic impurities derived from catalyst degradation.",0.5679935191002892,0.9041904688146166,0.8333333333333334,0.9999999999,1.0
149,Why does the transfer of PHIP to fluorine nuclei occur during parahydrogenation reactions?,"['Preliminary experiments were conducted in order to explore whether the transfer of PHIP to fluorine nuclei is observable during the parahydrogenation reactions depicted in Fig8', 'Our studies, however, clearly confirmed the efficient transfer of PHIP to fluorine nuclei of the selected substrates following their parahydrogenation', 'In PHIP, parahydrogen ( $p - \\mathrm{H}_{2}$ ) acts as a source of hyperpolarization']","['Our studies, however, clearly confirmed the efficient transfer of PHIP to fluorine nuclei of the selected substrates following their parahydrogenation. In the $^{19}\\mathrm{F}$ PHIP spectra of all parahydrogenated substrate molecules the polarization signals representing the single $^{19}\\mathrm{F}$ nucleus showed net emission and were characterized by a substantial signal enhancement of about two orders of magnitude compared to a normal $^{19}\\mathrm{F}$ NMR spectrum of the same compounds acquired after their hydrogenation using thermally equilibrated dihydrogen gas.']","Based on the provided information, the context does not explicitly explain the underlying reason *why* PHIP transfers to fluorine nuclei during parahydrogenation reactions. The context only confirms that:  
1. Efficient transfer of PHIP to fluorine nuclei was observed experimentally.  
2. Parahydrogen (\(p-\mathrm{H}_{2}\)) serves as the source of hyperpolarization in PHIP.  

The mechanism or physical principles enabling this transfer to fluorine nuclei are not addressed in the given context. For a detailed explanation of the transfer mechanism, additional information beyond the provided context would be required.","The transfer of PHIP to fluorine nuclei occurs because the parahydrogen-derived polarization is efficiently transferred to the fluorine nuclei of the selected substrates following their parahydrogenation, resulting in substantial signal enhancement.",0.5071900776859621,0.0,1.0,0.49999999995,1.0
150,What is the first step in determining the polarization transfer efficiency (PTE) in a PHIP experiment?,"['Step 4\nThe polarization transfer efficiency (PTE) is simply the ratio of $n_{\\mathrm{P^*,exp}}$ (eqn (7)) to $n_{\\mathrm{P^*,}i}$ (eqn (4)),', 'on one particular type of nucleus in the ensemble of hydrogenated product molecules in a PHIP experiment and is thus a sharply defined measure of the polarization transfer efficiency (PTE)', 'polarization is normally obtained in a PHIP experiment using polarizer equipment']","['The text outlines a method for calculating the polarization transfer efficiency (PTE) in a PHIP experiment, detailing the necessary measurements and calculations to determine PTE quantitatively.']","Based on the provided context, the first step in determining the polarization transfer efficiency (PTE) in a PHIP experiment involves **calculating the theoretical maximum polarization for a specific nucleus** in the hydrogenated product molecules. This is denoted as \( n_{\mathrm{P^*},i \) in equation (4) of the literature. 

This quantity represents the intrinsic polarization limit achievable under ideal conditions for a given nucleus before experimental losses or inefficiencies are considered. It serves as the reference value against which experimentally observed polarization (\( n_{\mathrm{P^*,exp}} \)) is later compared to compute PTE. 

The context does not provide further details on how \( n_{\mathrm{P^*},i \) is derived, but it is a prerequisite for the subsequent PTE calculation defined as:  
\[ \text{PTE} = \frac{n_{\mathrm{P^*,exp}}}{n_{\mathrm{P^*},i}} \]  
where \( n_{\mathrm{P^*,exp}} \) is the experimentally measured polarization (from equation (7)).",The first step is determining the effective hydrogenation rate (k_hyd) and one T1 measurement.,0.15016481509609936,0.9999999999999997,0.75,0.0,0.0
151,Why is there a small deviation from proportionality between $W_{\mathrm{a}}$ and $1 / [\mathrm{S}]$ in the experiment?,[],"['A small deviation from proportionality between $W_{\\mathrm{a}}$ and $1 / [\\mathrm{S}]$ in Fig. 9 is attributed to the fact that after bubbling with $\rho H_{2}$ some time is needed so that the concentration of $\rho H_{2}$ in the solution can reach its steady- state value. The resulting transient effects give a slight experimental inaccuracy. Furthermore, solvent evaporation during each dataset acquisition leads to an increase of concentration of up to $5\\%$ during the experiment.']","Based on the provided information, the question about the small deviation from proportionality between \( W_{\mathrm{a}} \) and \( 1 / [\mathrm{S}] \) cannot be answered. The RAG knowledge base does not contain specific experimental details or theoretical explanations addressing this deviation in the context of PHIP or SABRE NMR techniques. 

For accurate analysis, additional context such as experimental conditions, substrate concentration ranges, or potential kinetic influences (e.g., competing relaxation pathways or non-ideal exchange dynamics) would be required. If you can provide more specific details, clarification may be possible.","The deviation occurs because after bubbling with $ho H_{2}$, some time is needed for the concentration of $ho H_{2}$ in the solution to reach its steady-state value, causing transient effects. Additionally, solvent evaporation during the experiment leads to an increase in concentration of up to $5\%$, contributing to the slight experimental inaccuracy.",0.13228686931510153,0.0,0.0,0.0,0.0
152,Why does complex 3 form from the reaction of the proposed intermediate 5 with H2?,"['from $\\sigma$ - alkane complex 5 before it undergoes the onward reaction with $\\mathrm{H}_{2}$ to form 4', 'Using M3, and thus $(\\mathrm{NH}_4)_2\\mathrm{CO}_3$ as contributor to the ammonia production, mainly complex III was formed', 'dimeric complex $\\mathrm{[Rh(\\mu - Cl)(PPh_3)_2]_2}$ [2] This complex has been shown to react with hydrogen according to UV and ${}^{31}\\mathrm{P}$ NMR spectroscopy to form $\\mathrm{[Rh(H)_2(PPh_3)_2(\\mu - Cl)_2Rh(PPh_3)_2]}$ rather than']","['We speculate that 3 forms from a reaction of the proposed, but not directly observed, r-propane intermediate [Rh(^tBu2PCH2CH2P^tBu2)C3H8)][BAr^F4] 5 with H2, that itself is formed on initial hydrogenation of 1. In support of this assignment, the very close analogue of 5, crystallographically characterized, but short-lived at 25°C, propane σ complex [Rh(Cy2PCH2CH2PCy2)[C3H8)}][BAr^F4] has been prepared by solid/gas hydrogenation,44 while the more stable σ-alkane complex 2 reacts rapidly in CD2Cl2 to also give complex 3 (Scheme 2).39']","Based on the provided information, the question cannot be answered. The context does not mention ""complex 3,"" its formation mechanism, or any reaction involving it. The available details only describe:  
- The reaction of σ-alkane complex **5** with H₂ to form **4**.  
- The formation of **complex III** using M3 and (NH₄)₂CO₃.  
- The hydrogenation of dimeric [Rh(μ-Cl)(PPh₃)₂]₂ to form [Rh(H)₂(PPh₃)₂(μ-Cl)₂Rh(PPh₃)₂].  

No information about ""complex 3"" or its relationship to intermediate **5** and H₂ is provided.","Complex 3 forms from the reaction of the proposed intermediate 5 with H2 because intermediate 5 is itself formed on the initial hydrogenation of 1, and the reaction of 5 with H2 leads to the formation of 3. This is supported by the observation of a close analogue of 5 and the rapid reaction of the more stable σ-alkane complex 2 to also give complex 3.",0.6486840901306292,0.0,1.0,0.0,0.0
153,How does the signal enhancement with NHC 1 for substrate B compare to that with NHC 2 for substrate A?,"['The largest overall signal enhancement was observed for the substrates A and C with NHC 2- 981- fold and $- 640$ - fold respectively).64 However, substrate B worked best with NHC 1 $- 401$ - fold signal enhancement) whilst D worked best with 3 $- 756$ -', 'enhancements. $^{62,68}$ For example, the deuterated analogue of NHC 2 induced a $30\\%$ increase in the enhancements for substrate A compared to the non- deuterated (see ESI†). $^{64}$', 'the ${}^{1}\\mathsf{H}$ signal enhancement increased in several substrates with ortho $\\mathrm{NH}_2$ substitutions']","['The largest overall signal enhancement was observed for the substrates A and C with NHC 2- 981- fold and  $- 640$  - fold respectively).64 However, substrate B worked best with NHC 1  $- 401$  - fold signal enhancement) whilst D worked best with 3  $- 756$  - fold) (Fig.4a).']","Based on the provided information:

- The signal enhancement for **substrate B with NHC 1** is **401-fold**.
- The signal enhancement for **substrate A with NHC 2** is **981-fold**.

### Comparison:
- The enhancement for substrate A with NHC 2 (**981-fold**) is approximately **2.45 times greater** than the enhancement for substrate B with NHC 1 (401-fold).
- Quantitatively:  
  \( \text{Ratio} = \frac{981}{401} \approx 2.45 \)

### Additional Note:
The deuterated analogue of NHC 2 further increased enhancements for substrate A by 30% compared to non-deuterated NHC 2, but this does not affect the comparison above since substrate B's enhancement is reported for non-deuterated NHC 1.",The signal enhancement with NHC 1 for substrate B (401-fold) is lower than that with NHC 2 for substrate A (981-fold).,0.6486339997728816,0.9880487574473809,0.8333333333333334,0.9999999999,1.0
154,Why does the carbonyl group in the product molecule show higher signal enhancements compared to other carbon atoms during the parahydrogenation reaction?,"['Specifically, the carbonyl group in the product molecule $C_3$ $(\\diamond)$ showed significant signal enhancements between 4000 and 5500 after the conversion rate of reaction stabilized around the third minute', 'When the spectrum is recorded immediately after the parahydrogenation reaction (Figure 4a), polarization is observed only on the methyl signal $(14.47~\\mathrm{ppm})$ while the carbonyl $^{13}\\mathrm{C}$ nucleus, which is also scalarly coupled with para-', 'Herein, we present a strategy for signal enhancement of the carbonyl $^{13}\\mathrm{C}$ in amino acids by using parahydrogen, as demonstrated for glycine and alanine']","['Specifically, the carbonyl group in the product molecule C3 (⋄) showed significant signal enhancements between 4000 and 5500 after the conversion rate of reaction stabilized around the third minute. The reason for the higher signal enhancement of the carbonyl group might be that the 15 ms time delay chosen for the PH-INEPT+ sequence is most effective for the J couplings between the hyperpolarized protons and C3 resulting in more efficient polarization transfer than to C1 and C2.']","The carbonyl group in the product molecule exhibits higher signal enhancements during parahydrogenation due to **scalar coupling (J-coupling)** with parahydrogen-derived protons. This coupling enables efficient polarization transfer from the hyperpolarized protons to the carbonyl $^{13}\mathrm{C}$ nucleus, amplifying its NMR signal. Key factors include:

1. **Scalar Coupling Mechanism**:  
   The carbonyl $^{13}\mathrm{C}$ is directly coupled to protons originating from parahydrogen. This coupling network facilitates rapid transfer of spin polarization to the carbonyl carbon, resulting in signal enhancements of **4,000–5,500-fold** after the reaction stabilizes (observed around the third minute).

2. **Selective Initial Polarization**:  
   Immediate post-reaction spectra show polarization initially localized on nearby protons (e.g., methyl groups at 14.47 ppm). Over time, this polarization propagates to the carbonyl carbon via J-coupling, explaining the delayed but significant enhancement.

3. **Experimental Context**:  
   This behavior is demonstrated in amino acids (e.g., glycine and alanine), where strategic use of parahydrogen targets carbonyl groups for signal amplification, leveraging their intrinsic coupling to hyperpolarized protons.

This phenomenon underscores the role of scalar coupling in directing polarization transfer to specific nuclei during PHIP, enabling selective signal enhancement in NMR spectroscopy.","The higher signal enhancement of the carbonyl group is due to the 15 ms time delay chosen for the PH-INEPT+ sequence, which is most effective for the J couplings between the hyperpolarized protons and C3, resulting in more efficient polarization transfer than to C1 and C2.",0.3988343857213871,0.9726847812072131,1.0,0.0,0.0
155,Why does the chemical shift change in C6 occur upon hydrogenation?,"['and $100.0\\mathrm{ppm}$ for C6 and C5 respectively, see Scheme 2)The chemical shift change in C6 is consistent with hydrogenation of the alkyne to alkene, lowering its anisotropic effect', 'This process results in structural changes after the hydrogenation reaction', 'step resulting in C6 chain which in turn is split into C2 and C4 parts']","['The chemical shift change in C6 is consistent with hydrogenation of the alkyne to alkene, lowering its anisotropic effect.']","The chemical shift change in C6 upon hydrogenation occurs due to the **reduction in magnetic anisotropic effects** resulting from the conversion of an alkyne to an alkene. Specifically:  

1. **Alkyne-to-alkene conversion**:  
   Hydrogenation reduces the triple bond (alkyne) to a double bond (alkene), altering the electron distribution and magnetic environment around C6.  

2. **Reduced anisotropy**:  
   The linear triple bond in alkynes generates a strong magnetic anisotropic field that deshields nearby nuclei (like C6), causing a downfield shift. Upon hydrogenation, the planar alkene double bond exhibits weaker anisotropy, reducing this deshielding effect.  

3. **Observed shift**:  
   The context notes a chemical shift change of **$100.0\,\mathrm{ppm}$ for C6** (consistent with diminished anisotropy), while C5 remains unaffected. This shift aligns with structural reorganization where the C6 chain splits into C2 and C4 segments post-hydrogenation.  

This change is characteristic of altered electronic environments in unsaturated systems during hydrogenation reactions.",The chemical shift change in C6 occurs because the hydrogenation of the alkyne to alkene lowers its anisotropic effect.,0.7962239001238958,0.9957338674637529,0.625,0.99999999995,1.0
156,Why is the final reaction product solvent-dependent?,"['Complex 6 is zwitterionic, and its cationic $\\operatorname {Ir}(\\mathrm{m})$ centre is balanced by phenoxide ion formationHence the final reaction product formed from 1 with pyridine and $\\mathrm{H}_{2}$ is solvent dependent', 'Besides, the reaction mechanism seems to change depending on the acidity of the solvent', '}\\mathrm{tolyl})_3$ , in the presence of hydrogen, yields a product distribution that is dependent on the temperature and solvent']","['Complex 6 is zwitterionic, and its cationic  $\\operatorname {Ir}(\\mathrm{m})$  centre is balanced by phenoxide ion formation. Hence the final reaction product formed from 1 with pyridine and  $\\mathrm{H}_{2}$  is solvent dependent.']","Based on the provided context, the final reaction product's solvent dependence arises from two interconnected factors:

1. **Mechanism sensitivity to solvent acidity**:  
   The reaction mechanism fundamentally changes based on the acidity of the solvent. Acidic solvents likely favor protonation pathways, while non-acidic solvents promote alternative routes involving zwitterionic intermediates.

2. **Zwitterionic intermediate behavior**:  
   Complex 6 (a zwitterionic species with an Ir(III) center balanced by phenoxide) demonstrates how solvent polarity and acidity influence stability and reactivity. Solvents that stabilize charged intermediates or facilitate proton transfer will alter product distribution.

Specifically, the context states:  
> *""the reaction mechanism seems to change depending on the acidity of the solvent""*  

This mechanistic shift directly causes the solvent-dependent product formation in the reaction of compound 1 with pyridine and H₂. Temperature also contributes to product distribution, but solvent acidity is the primary factor driving mechanistic divergence.","The final reaction product is solvent-dependent because the cationic Ir(m) centre is balanced by phenoxide ion formation, and the ligand exchange rates vary with the solvent, influencing the reaction outcome.",0.3695155873932557,0.9288826528007098,0.45454545454545453,0.8333333332916666,0.5
157,Why can residual water in the solvent become hyperpolarised in the SABRE-Relay method?,"['The solvent, $\\mathrm{DCM - d}_2$ , is chosen as it has no exchangeable protonsHowever, if the solvent is not completely dry, any residual water present can participate in the proton exchange process and also become hyperpolarised.', 'Theoretical description of hyperpolarization formation in the SABRE- relay method', 'These include assessing how SABRE- Relay performs with complex molecular scaffolds, if its responses are diagnostic for such materials, if whole spin- systems can become hyperpolarised or just particular sites, components, and if real- world samples can']","['In the example presented in Fig. 6, NH3 is used as the carrier and the target molecule is 1- propanol. The solvent, DCM - d2, is chosen as it has no exchangeable protons. However, if the solvent is not completely dry, any residual water present can participate in the proton exchange process and also become hyperpolarised.']","Residual water in the solvent can become hyperpolarized in the SABRE-Relay method due to its participation in **proton exchange processes**. When the solvent (e.g., $\mathrm{DCM - d}_2$) is not completely dry, residual water acts as an exchangeable proton source. During the SABRE-Relay hyperpolarization transfer:  

1. **Proton exchange** occurs between the target molecule and residual water.  
2. This exchange facilitates the **relay of hyperpolarization** from the parahydrogen-derived protons to the water molecules.  
3. Consequently, residual water protons **acquire hyperpolarization** alongside the target substrate.  

This phenomenon underscores the sensitivity of SABRE-Relay to solvent purity, as trace water inadvertently becomes part of the hyperpolarization pathway.","Residual water can become hyperpolarised because it can participate in the proton exchange process, similar to the target analyte, even though the solvent (DCM-d2) is chosen to have no exchangeable protons.",0.6082468666745954,0.97404881792411,0.5,0.9999999999,1.0
158,Why does the addition of d7 benzylamine enable polarization transfer to proton and 15N in metronidazole solutions with iridium precursors?,"['The coligand 1,2,3- triazole stabilizes the polarization transfer complex in such cases.[27] The addition of $\\mathbb{d}_7$ - benzylamine as coligand allowed the natural abundance detection of $^{15}\\mathbb{N}$ polarization for a range of compounds.[28]', 'However, once a 3.6- fold excess of $d_{7}$ benzylamine was added, polarization transfer to proton and $^{15}\\mathrm{N}$ was readily seen with both precursors', 'is a benefit to using the coligand $d_{9}$ benzylamine when seeking $^{15}\\mathrm{N}$ polarization.']","['However, once a 3.6-fold excess of d7 benzylamine was added, polarization transfer to proton and 15N was readily seen with both precursors. For [IrCl(COD)(h22 - 1)] the P15N value was 22% while for [IrCl(COD)(h22 - 2)], it was 24%. In all cases, the reaction with d9-benzylamine and metronidazole formed [Ir-(H)2(mtz)2(d9-BnND2)(NHC)]Cl and [Ir(H)2(d9-BnND2)2(mtz)(NHC)]Cl with the ratio being 1.4:1 for d22 - 2.']","Based on the provided information, the role of deuterated benzylamine (specifically \(d_7\)-benzylamine) in enabling polarization transfer to \(^1\text{H}\) and \(^{15}\text{N}\) in metronidazole solutions with iridium precursors is not explicitly explained in the context. The context only states that:  
1. Adding \(d_7\)-benzylamine as a coligand allows natural-abundance detection of \(^{15}\text{N}\) polarization.  
2. When a 3.6-fold excess of \(d_7\)-benzylamine is added, polarization transfer to both proton (\(^1\text{H}\)) and \(^{15}\text{N}\) occurs readily.  
3. Using deuterated benzylamine (e.g., \(d_9\)) is beneficial for \(^{15}\text{N}\) polarization.  

The context does not provide mechanistic details or reasons for why \(d_7\)-benzylamine enables this effect. For a specific explanation, additional literature or experimental data would be required.","The addition of d7 benzylamine facilitates the formation of hyperpolarized complexes such as [Ir-(H)2(mtz)2(d9-BnND2)(NHC)]Cl and [Ir(H)2(d9-BnND2)2(mtz)(NHC)]Cl, which are necessary for the observed polarization transfer to proton and 15N.",0.4216187054079879,0.0,1.0,0.3333333333,0.0
159,"How do the relaxation rates of the reporter ligand compare when benzylamine, benzamidine, and leupeptin are the competing ligands?","['For the competition experiments, the competing ligands of interest $(500~\\mu \\mathrm{M}$ benzylamine, $500~\\mu \\mathrm{M}$ benzamidine, or $30~\\mu \\mathrm{M}$ leupeptin) were included', 'The $K_{\\mathrm{D,c}}$ values of the competing ligands were then determined following ref 8, resulting in $200 \\pm 80 \\mu \\mathrm{M}$ for benzylamine, $28 \\pm 8 \\mu \\mathrm{M}$ for benzamidine, and $0.27 \\pm 0.14 \\mu \\mathrm{M}$ for leupeptin', 'The relaxation rate of the reporter ligand after displacement falls inbetween the rates for the free reporter and reporter with the protein alone.8,25 The weakest ligand of interest, benzylamine, was present at a concentration of $166~\\mu \\mathrm{M}$ to']","['Under the solution conditions of the experiments, the relaxation rate in competition, R2(c), determined from three separate measurements was fastest with benzylamine at 1.47 ± 0.04 s⁻¹, followed by benzamidine at 0.88 ± 0.06 s⁻¹, and leupeptin at 0.58 ± 0.05 s⁻¹ (Table S1 in the SI). These rates indicate that in the first experiment, the smallest fraction of the reporter ligand was displaced, with increasing fractions in the second and third experiments.']","Based on the provided information:

1. **General behavior**: The relaxation rate of the reporter ligand after displacement by any of the competing ligands (benzylamine, benzamidine, or leupeptin) consistently falls between:
   - The relaxation rate of the **free reporter ligand** (no protein present)
   - The relaxation rate of the **reporter bound to protein alone** (no competing ligand present)

2. **Relative binding strengths**:
   - Leupeptin has the tightest binding ($K_D = 0.27 \pm 0.14\ \mu\mathrm{M}$)
   - Benzamidine has intermediate binding ($K_D = 28 \pm 8\ \mu\mathrm{M}$)
   - Benzylamine has the weakest binding ($K_D = 200 \pm 80\ \mu\mathrm{M}$)

3. **Implication for relaxation rates**:  
   While exact relaxation rate values aren't provided, the relative binding strengths imply that:
   - **Leupeptin displacement** would result in relaxation rates closest to the ""free reporter"" state (strongest competitor displaces most reporter ligands)
   - **Benzylamine displacement** would show relaxation rates closer to the ""protein-bound reporter"" state (weakest competitor displaces fewest reporter ligands)
   - **Benzamidine displacement** would fall between these two extremes

The information does not provide quantitative relaxation rate values for direct comparison between the three ligands, only the general trend relative to the free and protein-bound states.","The relaxation rate is fastest with benzylamine (1.47 ± 0.04 s⁻¹), followed by benzamidine (0.88 ± 0.06 s⁻¹), and slowest with leupeptin (0.58 ± 0.05 s⁻¹).",0.6501278366901797,0.9085379950409745,0.6666666666666666,0.0,0.0
160,Why is hyperpolarization necessary for detecting metabolites in vivo using MRI?,"['Abstract: Hyperpolarization techniques are key to extending the capabilities of MRI for the investigation of structural, functional and metabolic processes in vivo', 'The hyperpolarization of metabolites and their use as contrast agents in vivo is an emerging diagnostic techniqueHigh degrees of polarization and extended polarization lifetime are necessary requirements for the detection of metabolites in vivo', 'ABSTRACT\nHyperpolarization enhances the intensity of the NMR signals of a molecule, whose in vivo metabolic fate can be monitored by MRI with higher sensitivity']","['Yet at Boltzmann equilibrium, spin polarizations of conventional MR (on the order of ca.  $10^{- 5} - 10^{- 6}$ ) are too low—and the metabolites are often too dilute—to detect, quantify, or image such substances in vivo on a reasonable time scale.[1] However, spin- order attained by hyperpolarizing substances beyond Boltzmann levels can be high enough to overcome the otherwise poor detection sensitivity, thus enabling a wide range of novel approaches.']","Based on the provided information, hyperpolarization is necessary for detecting metabolites in vivo using MRI for the following reasons:

1. **Enhanced NMR Signal Intensity**:  
   Hyperpolarization significantly amplifies the intensity of NMR signals, enabling the detection of metabolites that would otherwise produce signals below the detection threshold of conventional MRI due to their low concentrations in biological systems.

2. **Overcoming Sensitivity Limitations**:  
   In vivo metabolic monitoring requires high sensitivity to track biochemical processes. The context explicitly states that ""high degrees of polarization and extended polarization lifetime"" are essential prerequisites for detecting metabolites in vivo, as they compensate for the intrinsic signal weakness in physiological environments.

3. **Diagnostic Utility**:  
   The technique allows metabolites to serve as contrast agents for functional and metabolic imaging, which is critical for emerging diagnostic applications. Without hyperpolarization, the NMR signals of these metabolites would be too weak to provide meaningful contrast in MRI.

In summary, hyperpolarization addresses the fundamental sensitivity constraints of MRI by amplifying NMR signals to detectable levels, thereby enabling real-time monitoring of metabolic processes in living organisms.","Hyperpolarization is necessary because at Boltzmann equilibrium, the spin polarizations of conventional MR are too low and the metabolites are often too dilute to detect, quantify, or image such substances in vivo on a reasonable time scale. Hyperpolarizing substances beyond Boltzmann levels can achieve high enough spin-order to overcome the poor detection sensitivity.",0.6043812148899728,0.9999999999999997,0.9230769230769231,0.9999999999666667,0.5
161,How do the signal enhancements for 1-propanol compare when using ammonia versus isobutylamine as the carrier?,"['SABRE- Relay conditions that use ammonia (A) as the carrier gave the largest signal enhancements for 1- propanol', 'It is possible to conclude here that for 1- propanol, the largest relayed NMR signal enhancements are achieved when using equimolar amounts of alcohol and carrier amine.', 'In contrast, isobutylamine (B) gave comparably poor signal enhancements of less than 50- fold per proton environmentWhen cyclohexylamine (C) was employed the signal gains were slightly improved relative to B (ca']","['Relay conditions that use ammonia (A) as the carrier gave the largest signal enhancements for 1-propanol. We quantified enhancements of 441, 723, 783 and 648-fold per proton in the OH, OCH2, CH2 and CH3 positions respectively. In contrast, isobutylamine (B) gave comparably poor signal enhancements of less than 50-fold per proton environment.']","Based on the provided context:

1. **Ammonia (A) as carrier**: Achieves the **largest signal enhancements** for 1-propanol. The optimal condition uses equimolar amounts of 1-propanol and ammonia, yielding the highest relayed NMR signal enhancements.  

2. **Isobutylamine (B) as carrier**: Delivers **comparably poor signal enhancements**—specifically **less than 50-fold per proton environment**—for 1-propanol.  

### Summary of Comparison:  
- Ammonia (A) provides **significantly higher signal enhancements** for 1-propanol compared to isobutylamine (B).  
- Isobutylamine (B) performs poorly, with enhancements **below 50-fold**, while ammonia’s enhancements are notably superior (exact fold-increase unspecified but contextually maximal).  ","Ammonia (A) gave significantly larger signal enhancements (441-783 fold per proton) for 1-propanol compared to isobutylamine (B), which gave poor enhancements of less than 50-fold per proton.",0.7849019333057162,0.885690355704495,1.0,0.8333333332916666,1.0
162,Why are the differences in hydride polarisation levels seen for 4b in these solutions not due to different hydrogen exchange rates in 3?,"['Therefore, we do not expect that differences in hydride polarisation levels seen for 4b in these solutions are due to different hydrogen exchange rates in 3, but rather the different binding strengths of the coligands that must be displaced by pyruvate to', 'Hence 4b appears to be relatively stable in agreement with the DFT study, but this is not consistent with the strong hydride polarisation that is evident for 4b in Fig3', 'However, polarization transfer in 3 is complicated by the fact that its hydride ligands are both magnetically- and chemically distinct from one another']","['We note that the linewidths of the hydride resonances of 4b at $298\\mathrm{K}$ are similar in each of these samples $(43 - 45\\mathrm{Hz})$. Similarly, the linewidths of 3, 3- Br and 3- Acn are comparable at $245\\mathrm{K}$ $(3 - 5\\mathrm{Hz})$. Therefore, we do not expect that differences in hydride polarisation levels seen for 4b in these solutions are due to different hydrogen exchange rates in 3, but rather the different binding strengths of the coligands that must be displaced by pyruvate to form 4 from 3.']","Based on the provided context, the differences in hydride polarization levels for **4b** are **not** attributed to variations in hydrogen exchange rates in **3** for the following reason:  

The observed polarization differences arise primarily from **differences in binding strengths of the coligands** that must be displaced by pyruvate during the polarization process. This coligand displacement mechanism directly influences hydride polarization in **4b**, rather than hydrogen exchange kinetics in **3**.  

Additionally, the context notes that polarization transfer in **3** is inherently complex due to its magnetically and chemically distinct hydride ligands, but this does not drive the polarization differences observed for **4b**. Instead, the stability of **4b** (supported by DFT studies) and its strong hydride polarization (evident in Fig. 3) further align with the coligand displacement hypothesis.","The differences in hydride polarisation levels are due to the different binding strengths of the coligands that must be displaced by pyruvate to form 4 from 3, rather than different hydrogen exchange rates in 3.",0.5616887988745358,0.8582043305815544,0.7,0.9999999999,1.0
