filename,title,tags
10.1007_s00723-021-01371-w_cleaned.txt,Optimizing the Reaction Conditions for the Formation of Fumarate via Trans-Hydrogenation,"['parahydrogen-induced polarization', 'fumarate', 'hydrogenation', 'NMR', 'MRI', 'hyperpolarization', 'reaction optimization']"
10.1007_s00723-023-01578-z_cleaned.txt,Hyperpolarized Multi‑organ Spectroscopy of Liver and Brain Using 1‑ $^ { 1 3 } { \mathsf C }$ ‑Pyruvate Enhanced via Parahydrogen,"['hyperpolarization', 'nuclear magnetic resonance', 'parahydrogen', 'metabolic imaging', 'pyruvate', 'lactate', 'in vivo spectroscopy']"
10.1007_s11244-019-01211-z_cleaned.txt,Pairwise Parahydrogen Addition Over Molybdenum Carbide Catalysts,"['parahydrogen-induced polarization', 'molybdenum carbide', 'heterogeneous hydrogenation', 'catalyst characterization', 'X-ray diffraction', 'transmission electron microscopy', 'X-ray photoelectron spectroscopy']"
10.1016_j.bmc.2017.03.041_cleaned.txt,Synthesis and hyperpolarisation of eNOS substrates for quantification of NO production by $^1H$ NMR spectroscopy,"['SABRE', 'Hyperpolarization', 'MRI', 'Real-time imaging', 'L-Arginine', 'NMR spectroscopy', 'Nitric oxide']"
10.1016_j.cattod.2016.02.030_cleaned.txt,The effect of oxidative and reductive treatments of titania-supported metal catalysts on the pairwise hydrogen addition to unsaturated hydrocarbons,"['Parahydrogen-induced polarization (PHIP)', 'Hydrogenation', 'Heterogeneous catalysis', 'X-ray photoelectron spectroscopy (XPS)', 'Transmission electron microscopy (TEM)', 'Titania-supported catalysts', 'Pairwise hydrogen addition']"
10.1016_j.cattod.2021.11.030._cleaned.txt,Effect of the hydrogenation solvent in the PHIP-SAH hyperpolarization of [1- $^ { 1 3 } \mathrm { C } ]$ pyruvate,"['Hyperpolarization', 'NMR', 'Parahydrogen', 'Pyruvate', 'PHIP-SAH', 'Hydrogenation', 'Solvent effects']"
10.1016_j.ccr.2004.04.005_cleaned.txt,Recent advances in high-pressure infrared and NMR techniques for the determination of catalytically active species in rhodium- and cobalt-catalysed hydroformylation reactions,"['high-pressure NMR', 'high-pressure IR', 'hydroformylation', 'rhodium catalysis', 'cobalt catalysis', 'catalytic intermediates', 'spectroscopic techniques']"
10.1016_j.ccr.2008.01.028_cleaned.txt,Parahydrogen-based NMR methods as a mechanistic probe in inorganic chemistry,"['NMR spectroscopy', 'Parahydrogen', 'Mechanistic probe', 'Inorganic chemistry', 'Catalysis', 'Hydrogenation', 'Photochemistry']"
10.1016_j.cplett.2013.06.042_cleaned.txt,Chemical analysis using $J$ -coupling multiplets in zero-field NMR,"['zero-field NMR', 'J-coupling', 'chemical analysis', 'perturbation theory', 'angular momenta', 'organic molecules', 'spin systems']"
10.1016_j.cplett.2016.08.037_cleaned.txt,Enhancing NMR of insensitive nuclei by transfer of SABRE spin hyperpolarization,"['NMR', 'SABRE', 'spin hyperpolarization', 'parahydrogen', 'INEPT', 'heteronuclear NMR', '2D-NMR']"
10.1016_j.fuel.2019.115845_cleaned.txt,Parahydrogen-induced polarization in the hydrogenation of lignin-derived phenols using Wilkinson’s catalyst,"['Hyperpolarization', 'Parahydrogen', 'Hydrogenation', 'Wilkinson’s catalyst', 'Lignin', 'NMR spectroscopy', 'Biorefineries']"
10.1016_j.fusengdes.2025.115015_cleaned.txt,The development of a small continuous flow parahydrogen catalyst for cryogenic pellet experiments,"['Parahydrogen', 'Cryogenic pellet production', 'Disruption mitigation', 'Fusion devices', 'Thermal properties', 'Catalyst chamber', 'Solid hydrogen formation']"
10.1016_j.ijhydene.2024.11.154_cleaned.txt,Inherent single-point calibration for quantitative Raman analysis of ortho-para hydrogen composition,"['Hydrogen isomer composition', 'Liquid hydrogen', 'Orthohydrogen', 'Parahydrogen', 'Raman calibration', 'Raman spectroscopy', 'Cryogenic temperatures', 'Catalyst materials', 'Thermodynamics', 'Energy transition']"
10.1016_j.jmr.2007.01.017_cleaned.txt,Towards hyperpolarized $^ { 1 3 } \mathrm { C }$ -succinate imaging of brain cancer,"['PASADENA', 'Hyperpolarization', '$^ { 1 3 } \\mathrm { C }$', 'Succinate', 'Brain tumor', 'MR imaging', 'Metabolites']"
10.1016_j.jmr.2008.05.027_cleaned.txt,Hyperpolarized long-lived states in solution NMR,"['Hyperpolarization', 'PHIP', 'ALTADENA', 'Extended lifetime', 'Low field', 'Relaxation', 'NMR', 'Quantum mechanical selection rules', 'Dipolar relaxation', 'Three-spin system']"
10.1016_j.jmr.2009.05.009_cleaned.txt,Effect of low and zero magnetic field on the hyperpolarization lifetime in parahydrogenated perdeuterated molecules,"['Parahydrogen', 'Hyperpolarization', 'Relaxation rate', 'Singlet state', 'Perdeuterated molecules', 'Magnetic field', 'NMR spectroscopy']"
10.1016_j.jmr.2010.01.016_cleaned.txt,$^ { 1 3 } { \mathsf { C } }$ hyperpolarization of a barbituric acid derivative via parahydrogen induced polarization,"['Hyperpolarization', 'PHIP', '$^ { 1 3 } { \\mathsf { C } }$ NMR', 'Barbituric acid', 'Polarization transfer', 'MRI contrast agents', 'INEPT pulse sequence']"
10.1016_j.jmr.2010.10.002_cleaned.txt,Selective detection of hyperpolarized NMR signals derived from para-hydrogen using the Only Para-hydrogen SpectroscopY (OPSY) approach,"['para-hydrogen', 'NMR spectroscopy', 'hyperpolarization', 'OPSY', 'coherence selection', 'SABRE', 'solvent suppression']"
10.1016_j.jmr.2011.02.017_cleaned.txt,Creation and evolution of net proton hyperpolarization arising from para-hydrogenation,"['PHIP', 'Hyperpolarization', 'paraHydrogen', 'Spin relaxation', 'NMR', 'MRI', 'Solomon equations']"
10.1016_j.jmr.2011.06.011_cleaned.txt,NMR at earth’s magnetic field using para-hydrogen induced polarization,"['Earth field NMR', 'Para-hydrogen induced polarization', 'Hyperpolarization', 'Field cycling', 'Fluorinated alkyne', 'Low field NMR', 'Adiabatic remagnetization']"
10.1016_j.jmr.2011.11.001_cleaned.txt,Similarity of SABRE field dependence in chemically different substrates,"['Hyperpolarization', 'Parahydrogen', 'SABRE', 'Field dependence', 'Pyrazole', 'Substituted pyrazoles', 'NMR spectroscopy']"
10.1016_j.jmr.2011.11.015_cleaned.txt,A pulsed injection parahydrogen generator and techniques for quantifying enrichment,"['parahydrogen', 'hyperpolarization', 'PASADENA', 'SABRE', 'NMR spectroscopy', 'cryocooler', 'spin-isomer conversion']"
10.1016_j.jmr.2012.04.012_cleaned.txt,A large volume double channel $oldsymbol { \mathsf { \Pi } } ^ { 1 } oldsymbol { \mathsf { H } } oldsymbol { - } oldsymbol { \mathsf { X } }$ RF probe for hyperpolarized magnetic resonance at 0.0475 T,"['Hyperpolarization', 'Multi-nuclear', 'Magnetic resonance probe', 'Parahydrogen', '13C', '15N', 'Low field']"
10.1016_j.jmr.2012.06.008_cleaned.txt,Double tuning a single input probe for heteronuclear NMR spectroscopy at low field,"['Single channel spectrometer', 'Low field NMR', 'Parahydrogen induced polarization', 'Dual resonant probe circuit', 'Double tuned', 'Single input', 'PANORAMIC', 'Phase and amplitude modulation', 'PASADENA', 'Hyperpolarization']"
10.1016_j.jmr.2012.08.016_cleaned.txt,On the spin order transfer from parahydrogen to another nucleus,"['Hyperpolarization', 'Parahydrogen', 'PASADENA', 'PHIP', '13C', 'Spin-order-transfer', 'J-coupling', 'Magnetic resonance']"
10.1016_j.jmr.2013.02.008_cleaned.txt,High resolution para-hydrogen induced polarization in inhomogeneous magnetic fields,"['Parahydrogen', 'Hyperpolarization', 'Enhanced NMR', 'PHIP', 'PASADENA', 'J-spectrum', 'Inhomogeneous Fields', 'CPMG']"
10.1016_j.jmr.2013.07.010_cleaned.txt,Para-hydrogen perspectives in hyperpolarized NMR,"['Para-hydrogen', 'Hyperpolarization', 'NMR spectroscopy', 'Molecular imaging', 'Catalysis', 'Trace detection', 'Low magnetic fields']"
10.1016_j.jmr.2013.09.012_cleaned.txt,Optimization of SABRE for polarization of the tuberculosis drugs pyrazinamide and isoniazid,"['SABRE', 'Parahydrogen', 'Hyperpolarization', 'Pyrazinamide', 'Isoniazid', 'Mycobacterium Tuberculosis', 'NMR']"
10.1016_j.jmr.2013.12.009_cleaned.txt,Measuring long-lived $^{13}C_2$ state lifetimes at natural abundance,"['Hyperpolarization', 'Singlet state', 'Long-lived state', 'Magnetic resonance imaging', 'Adiabatic SLIC', 'Natural abundance', 'Relaxation mechanisms']"
10.1016_j.jmr.2014.05.010_cleaned.txt,Heteronuclear refocusing by nonlinear phase and amplitude modulation on a single transmitter channel,"['low field NMR', 'heteronuclear NMR', 'phase modulation', 'amplitude modulation', 'PANORAMIC', 'optimal control', 'parahydrogen induced polarization']"
10.1016_j.jmr.2014.07.004_cleaned.txt,Achieving 1% NMR polarization in water in less than 1 min using SABRE,"['SABRE', 'Parahydrogen', 'Hyperpolarization', 'NMR', 'Biocompatible', 'In vivo', 'Signal amplification']"
10.1016_j.jmr.2014.11.010_cleaned.txt,Parahydrogen discriminated PHIP at low magnetic fields,"['Hyperpolarization', 'Low field NMR', 'NMR spectroscopy', 'J-spectra', 'CPMG', 'PHIP', 'PhD-PHIP']"
10.1016_j.jmr.2015.04.013_cleaned.txt,Nuclear spin hyperpolarization of the solvent using signal amplification by reversible exchange (SABRE),"['Hyperpolarization', 'SABRE', 'Solvent enhancement', 'Iridium catalyst', 'MR imaging', 'Chemical exchange', 'Metabolic imaging']"
10.1016_j.jmr.2015.10.006_cleaned.txt,Spin polarization transfer mechanisms of SABRE,"['NMR', 'Spin hyperpolarization', 'Parahydrogen', 'SABRE', 'Level Anti-Crossings', 'Magnetic field dependence', 'Spin dynamics']"
10.1016_j.jmr.2015.12.006_cleaned.txt,Magnetic resonance imaging of $\mathrm { ^ 1 H }$ long lived states derived from parahydrogen induced polarization in a clinical system,"['Hyperpolarization', 'PHIP', 'Parahydrogen', 'MRI', 'Singlet state', 'Nuclear magnetic resonance', 'Metabolic imaging']"
10.1016_j.jmr.2016.01.012_cleaned.txt,Determination of long-range scalar $\mathrm { ^ 1 H - ^ { 1 } H }$ coupling constants responsible for polarization transfer in SABRE,"['Hyperpolarization', 'SABRE', 'J-modulation', 'NMR', 'scalar coupling', 'pyridine', 'pyrazine']"
10.1016_j.jmr.2016.10.009_cleaned.txt,Alternating Delays Achieve Polarization Transfer (ADAPT) to heteronuclei in PHIP experiments,"['PHIP', 'Singlet states', 'Hyperpolarization', 'Polarization transfer', 'ADAPT', 'SLIC', 'Parahydrogen', 'Long-lived states']"
10.1016_j.jmr.2017.01.011_cleaned.txt,High field hyperpolarization-EXSY experiment for fast determination of dissociation rates in SABRE complexes,"['Hyperpolarization', 'SABRE', 'NMR', 'Dissociation rate', 'Exchange spectroscopy', 'Iridium complexes', 'Para-hydrogen']"
10.1016_j.jmr.2017.01.014_cleaned.txt,NMR Spin-Lock Induced Crossing (SLIC) dispersion and long-lived spin states of gaseous propane at low magnetic field (0.05 T),"['NMR', 'MRI', 'Low field', 'Hyperpolarization', 'Parahydrogen', 'Long-lived spin states', 'Propane']"
10.1016_j.jmr.2017.03.005_cleaned.txt,"Coherent evolution of parahydrogen induced polarisation using laser pump, NMR probe spectroscopy","['Photochemistry', 'Parahydrogen-induced polarisation', 'Spin dynamics', 'Hyperpolarisation', 'Long-lived states', 'NMR spectroscopy', 'Ruthenium dihydride complexes']"
10.1016_j.jmr.2017.06.009_cleaned.txt,High-resolution hyperpolarized in vivo metabolic $^{13}C$ spectroscopy at low magnetic field (48.7 mT) following murine tail-vein injection,"['NMR', 'Hyperpolarization', 'Parahydrogen', '$^{13}C$', 'In vivo spectroscopy', 'Low-field MRI', 'Metabolic imaging']"
10.1016_j.jmr.2017.09.013_cleaned.txt,A pulse programmable parahydrogen polarizer using a tunable electromagnet and dual channel NMR spectrometer,"['NMR', 'Hyperpolarization', 'Parahydrogen', '13C', 'Spectroscopy', 'Low field', 'Instrumentation']"
10.1016_j.jmr.2017.10.006_cleaned.txt,Direct enhancement of nitrogen-15 targets at high-field by fast ADAPT-SABRE,"['Hyperpolarization', 'SABRE', 'ADAPT', 'NMR', 'Nitrogen-15', 'Radio frequency', 'Spin mixing']"
10.1016_j.jmr.2017.10.007_cleaned.txt,A highly versatile automatized setup for quantitative measurements of PHIP enhancements,"['Hyperpolarization', 'Parahydrogen Induced Polarization', 'NMR spectroscopy', 'Kinetics', 'Gas-dissolution', 'PASADENA', 'SABRE']"
10.1016_j.jmr.2017.12.010_cleaned.txt,Re-polarization of nuclear spins using selective SABRE-INEPT,"['Spin hyperpolarization', 'Parahydrogen', 'SABRE', 'Polarization transfer', 'NMR pulse sequences', 'Chemical exchange', '15N nuclei']"
10.1016_j.jmr.2017.12.018_cleaned.txt,Mechanism of spontaneous polarization transfer in high-field SABRE experiments,"['SABRE', 'polarization transfer', 'high magnetic field', 'NMR', 'parahydrogen', 'cross-correlated relaxation', 'NOE']"
10.1016_j.jmr.2018.01.019_cleaned.txt,Studies to enhance the hyperpolarization level in PHIP-SAH-produced C13-pyruvate,"['Magnetic resonance spectroscopy', 'MR-imaging', 'Hyperpolarization', 'ParaHydrogen', 'Pyruvate', 'PHIP-SAH', 'C13-pyruvate']"
10.1016_j.jmr.2018.01.020_cleaned.txt,Optimized phases for the acquisition of J-spectra in coupled spin systems for thermally and PHIP polarized molecules,"['CPMG', 'CP', 'Echo trains', 'J-spectroscopy', 'NMR', 'Hyperpolarization', 'Parahydrogen', 'PHIP', 'Phase cycling', 'Pulse sequences', 'J-coupling', 'Spin dynamics']"
10.1016_j.jmr.2018.03.012_cleaned.txt,Continuous hyperpolarization with parahydrogen in a membrane reactor,"['Hyperpolarization', 'NMR', 'Gas-liquid membrane reactor', 'Parahydrogen', 'SABRE', 'Continuous flow', 'Microfluidic reactor']"
10.1016_j.jmr.2018.05.003_cleaned.txt,Generating para-water from para-hydrogen,"['Hyperpolarization', 'Para-hydrogen', 'Para-water', 'Spin isomers', 'Nuclear magnetic resonance', 'Organometallic complex', 'Spin order transfer']"
10.1016_j.jmr.2018.08.009_cleaned.txt,Long-range heteronuclear J-coupling constants in esters,"['CLIP-HSQMBC', 'DFT simulations', 'Esters', 'Hyperpolarized $^{13}C$ NMR', 'Long-range heteronuclear J couplings', 'sel-HSQMBC-TOCSY', 'Side-arm parahydrogen induced polarization']"
10.1016_j.jmr.2018.10.006_cleaned.txt,OnlyParahydrogen SpectrosopY (OPSY) pulse sequences – One does not fit all,"['Para-hydrogen', 'Hyperpolarization', 'OPSY', 'PHIP', 'NMR', 'PASADENA', 'Background suppression', 'Spectroscopy', 'Singlet order', 'Hydrogenation']"
10.1016_j.jmr.2018.12.006_cleaned.txt,Combination of OPSY and PhD-PHIP results in enhanced sensitivity in PHIP,"['Parahydrogen', 'PHIP', 'PhD-PHIP', 'OPSY', 'SABRE', 'J-spectroscopy', 'Hyperpolarization', 'Pulse sequences', 'CPMG', 'Echo trains', 'NMR', 'J-coupling', 'Spin dynamics']"
10.1016_j.jmr.2019.106577_cleaned.txt,Decoupled LIGHT-SABRE variants allow hyperpolarization of asymmetric SABRE systems at an arbitrary field,"['Hyperpolarization', 'SABRE', 'LIGHT-SABRE', 'Heteronuclear SABRE', 'Spin physics', 'Pulse sequences', 'Magnetic resonance']"
10.1016_j.jmr.2019.106594_cleaned.txt,Polarization of low- $\gamma$ nuclei by transferring spin order of parahydrogen at high magnetic fields,"['parahydrogen induced polarization', 'NMR spectroscopy', 'spin hyperpolarization', 'carbon-13 polarization', 'adiabatic RF-field', 'level anti-crossings', 'signal enhancement']"
10.1016_j.jmr.2020.106700_cleaned.txt,Automated pneumatic shuttle for magnetic field cycling and parahydrogen hyperpolarized multidimensional NMR,"['pneumatic shuttle', 'magnetic field cycling', 'parahydrogen', 'hyperpolarization', 'multidimensional NMR', 'SABRE', 'singlet states']"
10.1016_j.jmr.2020.106723_cleaned.txt,Zero- to ultralow-field nuclear magnetic resonance J-spectroscopy with commercial atomic magnetometers,"['Nuclear Magnetic Resonance (NMR)', 'Zero-field NMR', 'Ultralow-field NMR', 'ZULF NMR', 'Magnetometry', 'J-spectroscopy', 'Hyperpolarization', 'Parahydrogen-Induced Polarization (PHIP)', 'Signal Amplification by Reversible Exchange (SABRE)']"
10.1016_j.jmr.2020.106850_cleaned.txt,Robust transformation of singlet order into heteronuclear magnetisation over an extended coupling range,"['NMR', 'singlet states', 'polarization transfer', 'PHIP', 'pulse sequence', 'heteronuclear magnetisation', 'spin dynamics']"
10.1016_j.jmr.2020.106894_cleaned.txt,Radiofrequency encoded Only Parahydrogen SpectroscopY,"['NMR', 'PHIP', 'Hyperpolarization', 'OPSY', 'REOPSY', 'PhD-PHIP', 'Radiofrequency', 'RF coils', 'RF inhomogeneity', 'B1 gradients', 'RF field gradients', 'J-coupling', 'J-spectroscopy', 'CPMG', 'Echo trains', 'Spin dynamics']"
10.1016_j.jmr.2022.107198_cleaned.txt,New tools to investigate tumor metabolism by NMR/MRI,"['tumor metabolism', 'CEST', 'hyperpolarized 13C', 'FFC-relaxometry', 'intracellular water residence time', 'NMR/MRI', 'pH mapping']"
10.1016_j.jmr.2024.107630_cleaned.txt,Magnetic field dependence of the para-ortho conversion rate of molecular hydrogen in SABRE experiments,"['Parahydrogen', 'Singlet–triplet conversion', 'Para-ortho conversion', 'NMR', 'SABRE', 'PHIP', 'Magnetic field cycling', 'Hyperpolarization', 'Iridium catalyst', 'Spin dynamics']"
10.1016_j.jmr.2024.107648_cleaned.txt,Hyperpolarized long-lived spin state of methylene protons of 2-bromoethanol obtained from ethylene with non-equilibrium nuclear spin order,"['Hyperpolarization', 'Parahydrogen', 'Long-lived state', 'LLS', 'Ethylene', '2-bromoethanol', 'NMR spectroscopy', 'Spin relaxation']"
10.1016_j.jmr.2024.107671_cleaned.txt,Towards a unified picture of polarization transfer — pulsed DNP and chemically equivalent PHIP,"['Hyperpolarization', 'DNP', 'PHIP', 'SABRE', 'Nuclear magnetic resonance', 'Polarization transfer', 'Pseudospin formalism']"
10.1016_j.jmr.2024.107673_cleaned.txt,Two fields are better than one – A multifunctional (semi)automated setup for quantitative measurements of parahydrogen-induced signal enhancement at low and high fields,"['Parahydrogen-induced polarization', 'Carbon polarization', 'High field', 'Low field', 'ZULF', 'NMR spectroscopy', 'Benchtop NMR spectrometer']"
10.1016_j.jmr.2025.107876_cleaned.txt,Investigation of $^ { 1 5 } \mathrm { N }$ -SABRE hyperpolarization at high pressures and in supercritical fluids,"['SABRE', 'hyperpolarization', 'high pressure', 'supercritical fluid', '$^ { 1 5 } \\mathrm { N }$', 'nuclear magnetic resonance', 'parahydrogen']"
10.1016_j.jmro.2023.100132_cleaned.txt,Essential tools of linear algebra for calculating nuclear spin dynamics of chemically exchanging systems,"['Nuclear magnetic resonance (NMR)', 'Chemical exchange', 'Superoperators', 'Liouville space', 'Python', 'Linear algebra', 'Spin dynamics']"
10.1016_j.jmro.2023.100139_cleaned.txt,Adiabatic approach for heteronuclear SABRE hyperpolarization at high magnetic field,"['Hyperpolarization', 'Parahydrogen induced polarization', 'SABRE', 'Heteronuclear NMR', 'Adiabatic process', 'RF sweeps', 'Chemical exchange']"
10.1016_j.jmro.2024.100149_cleaned.txt,SABRE-hyperpolarization dynamics of [1−13C]pyruvate monitored by in situ zero- to ultra-low field NMR,"['Hyperpolarization', 'SABRE', 'ZULF-NMR', 'Pyruvate', 'Optical magnetometers', 'J-coupling', 'Zeeman interaction']"
10.1016_j.jmro.2024.100170_cleaned.txt,Improved 2D hydride detection for NMR-chemosensing via p$\mathrm { H } _ { 2 }$ Hyperpolarization,"['Parahydrogen', 'Hyperpolarization', 'NMR chemosensing', 'Biofluids', 'Non-hydrogenative PHIP', '2D NMR', 'Zero-quantum spectroscopy']"
10.1016_j.jmro.2024.100171_cleaned.txt,Current state of the art of analyte scope in urine metabolome analysis by non-hydrogenative PHIP,"['Biofluids', 'Urine', 'Metabolomics', 'NMR', 'Parahydrogen', 'Hyperpolarization', 'nh-PHIP', 'Analyte scope', 'Chemical analysis', 'Metabolite classes']"
10.1016_j.jmro.2024.100176_cleaned.txt,Hyperpolarization of $[^{13}\mathrm{C}]$ formate using parahydrogen,"['hyperpolarization', 'parahydrogen', 'PHIP-SAH', 'formate', 'NMR', 'MRI', 'magnetic field cycling']"
10.1016_j.jmro.2024.100183_cleaned.txt,Assessing a hyperpolarized [1-13C]-labeled alanine derivative enhanced via parahydrogen for in vivo studies,"['Hyperpolarized MRI', 'Parahydrogen', 'Angiography', 'Magnetic Resonance Imaging', 'Contrast agent', 'Cardiovascular diseases', '13C labeling']"
10.1016_j.jmro.2025.100192_cleaned.txt,Probing nanoparticle proximity effects on selective butadiene hydrogenation over Pd-Au/ $\mathrm { T i O } _ { 2 }$ with parahydrogen-induced polarization NMR,"['nanoparticle proximity', 'selective hydrogenation', 'butadiene', 'Pd-Au/TiO2', 'parahydrogen-induced polarization', 'NMR spectroscopy', 'catalysis']"
10.1016_j.micromeso.2014.08.039_cleaned.txt,Discrimination of parahydrogen induced polarization signals with $J .$ -spectra acquisition in poorly hyperpolarized samples,"['PHIP', 'Parahydrogen', 'Hyperpolarization', '$J .$ -spectroscopy', 'CMPG', 'NMR', 'PASADENA protocol']"
10.1016_j.mrl.2024.200137_cleaned.txt,Spontaneous increasing of sensitivity and resolution in parahydrogen-induced hyperpolarization by RASER,"['Nuclear magnetic resonance', 'Parahydrogen-induced polarization', 'PASADENA', 'RASER', 'Alkynyl acid', 'Hyperpolarization', 'Signal-to-noise ratio']"
10.1016_j.pnmrs.2024.10.001_cleaned.txt,Hyperpolarised benchtop NMR spectroscopy for analytical applications,"['Benchtop NMR', 'DNP', 'PHIP', 'SABRE', 'Photo-CIDNP', 'Hyperpolarisation', 'Analytical applications', 'NMR spectroscopy']"
10.1016_j.ssnmr.2011.03.001_cleaned.txt,Understanding the leaching properties of heterogenized catalysts,"['PHIP NMR', 'solid-state NMR', 'Wilkinson’s catalyst', 'immobilization', 'leaching', 'mesoporous silica', 'hydrogenation']"
10.1016_j.ssnmr.2011.08.002_cleaned.txt,New investigations of technical rhodium and iridium catalysts in homogeneous phase employing para-hydrogen induced polarization,"['para-hydrogen induced polarization', 'homogeneous catalysis', 'nuclear magnetic resonance', 'sensitivity enhancement', 'rhodium catalysts', 'iridium catalysts', 'PHIP signal enhancement']"
10.1016_j.ssnmr.2012.02.002_cleaned.txt,Time domain para hydrogen induced polarization,"['NMR', 'Para Hydrogen Induced Polarization (PHIP)', 'NMR signal enhancement', 'Time domain NMR spectrometer', 'Low field NMR', 'Solid-state NMR', 'Catalysis']"
10.1016_j.ssnmr.2014.07.002_cleaned.txt,Dipolar induced Para-Hydrogen-Induced Polarization,"['Solid State NMR', 'Hyperpolarization', 'Para-hydrogen', 'PHIP', 'NMR spectroscopy', 'Catalysis', 'Dipolar interactions']"
10.1021_ac403653q_cleaned.txt,Toward Biocompatible Nuclear Hyperpolarization Using Signal Amplification by Reversible Exchange,"['SABRE', 'hyperpolarization', 'NMR', 'MRI', 'biocompatible solvents', 'parahydrogen', 'quantitative spectroscopy']"
10.1021_ac500952z_cleaned.txt,"Parahydrogen Induced Polarization of 1- $^ { 1 3 } { \mathsf { C } } .$ ‑Phospholactate‑ $\cdot d _ { 2 }$ for Biomedical Imaging with >30,000,000-fold NMR Signal Enhancement in Water","['parahydrogen-induced polarization', 'NMR signal enhancement', 'biomedical imaging', 'hyperpolarization', 'contrast agent', 'metabolic imaging', 'deuterium labeling']"
10.1021_ac5013859_cleaned.txt,Demonstration of Heterogeneous Parahydrogen Induced Polarization Using Hyperpolarized Agent Migration from Dissolved Rh(I) Complex to Gas Phase,"['Parahydrogen-induced polarization', 'Rh(I) complex', 'Hyperpolarized norbornene', 'Low-field NMR', 'Catalyst-free fluids', 'Biomedical contrast agents', 'Heterogeneous PHIP']"
10.1021_ac501638p_cleaned.txt,High-Resolution Low-Field Molecular Magnetic Resonance Imaging of Hyperpolarized Liquids,"['hyperpolarized MRI', 'low-field MRI', 'molecular imaging', 'parahydrogen induced polarization', 'carbon-13 imaging', 'proton imaging', 'preclinical imaging']"
10.1021_ac502537z_cleaned.txt,PHIP NMR Spectroscopy in Ionic Liquids,"['PHIP NMR spectroscopy', 'ionic liquids', 'polarization signals', 'T1 relaxation', 'hydrogenation reactions', 'NMR measurements', 'salt concentration']"
10.1021_acs.accounts.1c00796_cleaned.txt,Analysis of Complex Mixtures by Chemosensing NMR Using paraHydrogen-Induced Hyperpolarization,"['NMR', 'hyperpolarization', 'para-hydrogen', 'chemosensing', 'SABRE', 'nhPHIP', 'complex mixtures']"
10.1021_acs.analchem.0c01270_cleaned.txt,Organic Reaction Monitoring of a Glycine Derivative Using Signal Amplification by Reversible Exchange-Hyperpolarized Benchtop Nuclear Magnetic Resonance Spectroscopy,"['SABRE', 'benchtop NMR', 'organic reaction monitoring', 'hyperpolarization', 'glycine derivative', 'para-hydrogen', 'amide coupling']"
10.1021_acs.analchem.0c01334_cleaned.txt,Using SABRE Hyperpolarized $^{13}C$ NMR Spectroscopy to Interrogate Organic Transformations of Pyruvate,"['SABRE', 'Hyperpolarized NMR', 'Pyruvate', 'Decarboxylation', 'Reaction monitoring', 'Signal amplification', 'Chemical kinetics']"
10.1021_acs.analchem.0c03358_cleaned.txt,High-Pressure Clinical-Scale 87% Parahydrogen Generator,"['parahydrogen generator', 'PHIP', 'SABRE', 'hyperpolarization', 'biomedical imaging', 'cryo-cooler', 'clinical-scale applications']"
10.1021_acs.analchem.1c00716_cleaned.txt,Low-Cost High-Pressure Clinical-Scale 50% Parahydrogen Generator Using Liquid Nitrogen at 77 K,"['parahydrogen generator', 'liquid nitrogen', 'NMR spectroscopy', 'hyperpolarization', 'SABRE-SHEATH', 'clinical trials', 'contrast agents']"
10.1021_acs.analchem.1c01281_cleaned.txt,Developing Analytical Applications for Parahydrogen Hyperpolarization,"['parahydrogen hyperpolarization', 'NMR spectroscopy', 'pharmacokinetics', 'nicotine', 'cotinine', 'urinary metabolites', 'solid-phase extraction']"
10.1021_acs.analchem.1c05030_cleaned.txt,Direct Production of a Hyperpolarized Metabolite on a Microfluidic Chip,"['microfluidic chip', 'hyperpolarized metabolite', 'NMR spectroscopy', 'parahydrogen-induced polarization', 'continuous-flow PHIP', 'singlet-triplet mixing', 'fumarate']"
10.1021_acs.analchem.2c02160_cleaned.txt,Rapid $^{13}C$ Hyperpolarization of the TCA Cycle Intermediate $\alpha$-Ketoglutarate via SABRE-SHEATH,"['SABRE-SHEATH', 'hyperpolarization', 'TCA cycle', 'metabolic imaging', 'α-ketoglutarate', 'NMR spectroscopy', 'biomolecular probes']"
10.1021_acs.analchem.2c02250_cleaned.txt,Screening of Protein−Ligand Binding Using a SABRE Hyperpolarized Reporter,"['SABRE hyperpolarization', 'protein-ligand binding', 'NMR spectroscopy', '4-amidinopyridine', 'trypsin', 'ligand screening', 'biomolecular interactions']"
10.1021_acs.analchem.2c02929_cleaned.txt,Through-Space Multinuclear Magnetic Resonance Signal Enhancement Induced by Parahydrogen and Radiofrequency Amplification by Stimulated Emission of Radiation,"['Hyperpolarization', 'NMR', 'Parahydrogen', 'RASER', 'PRINOE', 'SPINOE', 'Signal Enhancement']"
10.1021_acs.analchem.2c03682_cleaned.txt,Modern Manufacturing Enables Magnetic Field Cycling Experiments and Parahydrogen-Induced Hyperpolarization with a Benchtop NMR,"['benchtop NMR', 'magnetic field cycling', 'parahydrogen-induced hyperpolarization', 'SABRE', 'hyperpolarization', 'NMR spectroscopy', 'modern manufacturing']"
